idx,+pts_knn_prediction_0,+pts_knn_prediction_0.01,+pts_knn_prediction_0.02,+pts_knn_prediction_0.03,+pts_knn_prediction_0.04,+pts_knn_prediction_0.05,+pts_knn_prediction_0.06,+pts_knn_prediction_0.07,+pts_knn_prediction_0.08,+pts_knn_prediction_0.09,+pts_knn_prediction_0.1,+pts_lightgbc_prediction_0,+pts_lightgbc_prediction_0.01,+pts_lightgbc_prediction_0.02,+pts_lightgbc_prediction_0.03,+pts_lightgbc_prediction_0.04,+pts_lightgbc_prediction_0.05,+pts_lightgbc_prediction_0.06,+pts_lightgbc_prediction_0.07,+pts_lightgbc_prediction_0.08,+pts_lightgbc_prediction_0.09,+pts_lightgbc_prediction_0.1,+pts_linsvc_prediction_0,+pts_linsvc_prediction_0.01,+pts_linsvc_prediction_0.02,+pts_linsvc_prediction_0.03,+pts_linsvc_prediction_0.04,+pts_linsvc_prediction_0.05,+pts_linsvc_prediction_0.06,+pts_linsvc_prediction_0.07,+pts_linsvc_prediction_0.08,+pts_linsvc_prediction_0.09,+pts_linsvc_prediction_0.1,+pts_log_prediction_0,+pts_log_prediction_0.01,+pts_log_prediction_0.02,+pts_log_prediction_0.03,+pts_log_prediction_0.04,+pts_log_prediction_0.05,+pts_log_prediction_0.06,+pts_log_prediction_0.07,+pts_log_prediction_0.08,+pts_log_prediction_0.09,+pts_log_prediction_0.1,accuracy_voter_prediction_0,accuracy_voter_prediction_0.01,accuracy_voter_prediction_0.02,accuracy_voter_prediction_0.03,accuracy_voter_prediction_0.04,accuracy_voter_prediction_0.05,accuracy_voter_prediction_0.06,accuracy_voter_prediction_0.07,accuracy_voter_prediction_0.08,accuracy_voter_prediction_0.09,accuracy_voter_prediction_0.1,combined_voter_prediction_0,combined_voter_prediction_0.01,combined_voter_prediction_0.02,combined_voter_prediction_0.03,combined_voter_prediction_0.04,combined_voter_prediction_0.05,combined_voter_prediction_0.06,combined_voter_prediction_0.07,combined_voter_prediction_0.08,combined_voter_prediction_0.09,combined_voter_prediction_0.1,loss_voter_prediction_0,loss_voter_prediction_0.01,loss_voter_prediction_0.02,loss_voter_prediction_0.03,loss_voter_prediction_0.04,loss_voter_prediction_0.05,loss_voter_prediction_0.06,loss_voter_prediction_0.07,loss_voter_prediction_0.08,loss_voter_prediction_0.09,loss_voter_prediction_0.1,raw_keras_prediction_0,raw_keras_prediction_0.01,raw_keras_prediction_0.02,raw_keras_prediction_0.03,raw_keras_prediction_0.04,raw_keras_prediction_0.05,raw_keras_prediction_0.06,raw_keras_prediction_0.07,raw_keras_prediction_0.08,raw_keras_prediction_0.09,raw_keras_prediction_0.1,raw_lightgbc_prediction_0,raw_lightgbc_prediction_0.01,raw_lightgbc_prediction_0.02,raw_lightgbc_prediction_0.03,raw_lightgbc_prediction_0.04,raw_lightgbc_prediction_0.05,raw_lightgbc_prediction_0.06,raw_lightgbc_prediction_0.07,raw_lightgbc_prediction_0.08,raw_lightgbc_prediction_0.09,raw_lightgbc_prediction_0.1,raw_log_prediction_0,raw_log_prediction_0.01,raw_log_prediction_0.02,raw_log_prediction_0.03,raw_log_prediction_0.04,raw_log_prediction_0.05,raw_log_prediction_0.06,raw_log_prediction_0.07,raw_log_prediction_0.08,raw_log_prediction_0.09,raw_log_prediction_0.1
2017-11-10Mississippi,1490.0,1190.0,990.0,1095.0,995.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1194.0,794.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,894.0,899.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,899.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,794.0,899.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10Missouri,1590.0,1290.0,990.0,1095.0,995.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1095.0,695.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,901.0,901.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,894.0,899.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,899.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,695.0,800.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10Montana_St,1590.0,1290.0,990.0,1095.0,995.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1095.0,695.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,901.0,901.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,894.0,899.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,899.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,695.0,800.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10N_Carolina,1590.0,1290.0,990.0,1095.0,995.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1095.0,695.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,901.0,901.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,994.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,695.0,800.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10N_Kentucky,1590.0,1290.0,990.0,1095.0,995.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1095.0,695.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,994.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,902.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,598.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10Navy,1590.0,1290.0,990.0,1095.0,995.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1095.0,695.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,889.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,493.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10NC_State,1690.0,1390.0,1090.0,1195.0,1095.0,1200.0,1100.0,1000.0,1000.0,1000.0,1000.0,1095.0,695.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,889.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,493.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10Nevada,1790.0,1490.0,1090.0,1195.0,1095.0,1200.0,1100.0,1000.0,1000.0,1000.0,1000.0,1195.0,795.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,889.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,383.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10Oakland,1790.0,1490.0,1090.0,1195.0,1095.0,1200.0,1100.0,1000.0,1000.0,1000.0,1000.0,1195.0,795.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,779.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,383.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10Oklahoma_St,1675.0,1375.0,975.0,1195.0,1095.0,1200.0,1100.0,1000.0,1000.0,1000.0,1000.0,1295.0,895.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,779.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,383.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10Old_Dominion,1569.0,1269.0,869.0,1195.0,1095.0,1200.0,1100.0,1000.0,1000.0,1000.0,1000.0,1295.0,895.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,779.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,383.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10Oregon_St,1669.0,1369.0,969.0,1295.0,1195.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1295.0,895.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,779.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,383.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10Purdue,1669.0,1369.0,969.0,1295.0,1195.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1395.0,895.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,779.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,383.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10Richmond,1669.0,1369.0,969.0,1295.0,1195.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1395.0,895.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,879.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,383.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10S_Carolina,1669.0,1369.0,969.0,1295.0,1195.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1495.0,895.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,879.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,383.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10S_Dakota_St,1769.0,1469.0,969.0,1295.0,1195.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1595.0,895.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,879.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,383.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10S_Florida,1769.0,1469.0,969.0,1295.0,1195.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1595.0,895.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,879.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,383.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10San_Fransco,1769.0,1469.0,969.0,1295.0,1195.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1695.0,895.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,879.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,383.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10St_Bonavent,1769.0,1469.0,969.0,1295.0,1195.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1695.0,895.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,879.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,383.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10Stanford,1654.0,1469.0,969.0,1295.0,1195.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1695.0,895.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,879.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,383.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10Syracuse,1544.0,1359.0,859.0,1295.0,1195.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1795.0,995.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,879.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,383.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10Texas_Tech,1544.0,1359.0,859.0,1295.0,1195.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1795.0,995.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,879.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,383.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10Troy,1429.0,1359.0,859.0,1295.0,1195.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1795.0,995.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,879.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,483.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10TX_Christian,1429.0,1359.0,859.0,1295.0,1195.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1690.0,995.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,890.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,879.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,483.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10UCLA,1314.0,1244.0,859.0,1295.0,1195.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1690.0,995.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,890.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,879.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,483.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10USC,1414.0,1344.0,959.0,1395.0,1295.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1690.0,995.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,890.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,879.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,483.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10VA_Tech,1414.0,1344.0,959.0,1395.0,1295.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1690.0,995.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,890.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,879.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,483.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
2017-11-10Vanderbilt,1414.0,1344.0,959.0,1395.0,1295.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1690.0,995.0,796.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0,804.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,890.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,999.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,1000,879.0,999.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,797.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000,483.0,703.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000
